topic,sentence_predicted,label
Climate Change is a Real Concern,the effects of climate change are a threat to the country and the world.,support
Climate Change is a Real Concern,the issue is real and needs to be addressed.,support
Climate Change is a Real Concern,the effects of climate change are real and need to be addressed.,support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,that the problem is exaggerated and that it is not a pressing matter.,against
Climate Change is a Real Concern,that it is a hoax created by the Chinese to make American businesses less competitive,against
Climate Change is a Real Concern,it's important to study the issue and come up with solutions.,support
Climate Change is a Real Concern,climate change is a myth created by the Chinese,against
Climate Change is a Real Concern,it is a hoax perpetrated by the Chinese,against
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is a real threat and needs to be addressed.,support
Climate Change is a Real Concern,that the government should not be interfering in environmental matters.,against
Climate Change is a Real Concern,that enough research is being done to prove the effects of climate change.,support
Climate Change is a Real Concern,it's important for the world to address the issue.,support
Climate Change is a Real Concern,"the planet is headed for a serious problem, and we need to take action now.",support
Climate Change is a Real Concern,it's a problem and needs to be addressed.,support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,that the issue is overblown and that it will not have a significant impact on the world.,against
Climate Change is a Real Concern,it is important to be proactive in addressing the issue.,support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is important to look at all sides of the issue.,support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is a real problem.,support
Climate Change is a Real Concern,it's important for the United States to be a part of the fight against climate change,support
Climate Change is a Real Concern,it is a serious problem,support
Climate Change is a Real Concern,"that the Climate is changing, and humans are partly to blame for the changes.",support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,the effects are not that big and he would prefer to use more fossil fuels.,against
Climate Change is a Real Concern,it is not real.,against
Climate Change is a Real Concern,that it is an issue that needs to be addressed,support
Climate Change is a Real Concern,that it is a hoax created by the Chinese,against
Climate Change is a Real Concern,that humans are not the cause of Climate Change.,against
Climate Change is a Real Concern,that it is a hoax,against
Climate Change is a Real Concern,it's a hoax,against
Climate Change is a Real Concern,the government should not be involved in the business of climate change.,against
Climate Change is a Real Concern,it is real and should be taken seriously,support
Climate Change is a Real Concern,that the existence of climate change is a hoax,against
Climate Change is a Real Concern,it's a hoax,against
Climate Change is a Real Concern,it's important to study the issue and come up with a solution.,support
Climate Change is a Real Concern,temperatures have not changed significantly in the last hundred years and that it is a hoax perpetuated by the Chinese,against
Climate Change is a Real Concern,that it is a real and urgent problem.,support
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is a hoax,against
Climate Change is a Real Concern,it is important to study the issue,support
